,Completed
720575940636046426,True
720575940636047096,True
720575940636047205,True
720575940636047337,True
720575940636047608,True
720575940636048376,True
720575940636048862,True
720575940636049636,True
720575940636049656,True
720575940636049775,True
720575940636050168,True
720575940636050318,True
720575940636050606,True
720575940636051311,True
720575940636052080,True
720575940636052837,True
720575940636053594,True
720575940636053678,True
720575940636053752,True
720575940636054452,True
720575940636054591,True
720575940636056056,True
720575940636056895,True
720575940636058286,True
720575940636058735,True
720575940636059060,True
720575940636059226,True
720575940636059503,True
720575940636059760,True
720575940636060791,True
720575940636061432,True
720575940636063204,True
720575940636063406,True
720575940636065460,True
720575940636065588,True
720575940636065716,True
720575940636065972,True
720575940636066167,True
720575940636066222,True
720575940636066661,True
720575940636067191,True
720575940636067252,True
720575940636067695,True
720575940636068270,True
720575940636068532,True
720575940636069348,True
720575940636069487,True
720575940636069751,True
720575940636070255,True
720575940636070392,True
720575940636070519,True
720575940636070836,True
720575940636073101,True
720575940636073720,True
720575940636073908,True
720575940636074158,True
720575940636074853,True
720575940636074863,True
720575940636075000,True
720575940636075119,True
720575940636075444,True
720575940636075700,True
720575940636075956,True
720575940636076901,True
720575940636077413,True
720575940636078199,True
720575940636078990,True
720575940636079502,True
720575940636079991,True
720575940636080495,True
720575940636081007,True
720575940636081144,True
720575940636082936,True
720575940636083319,True
720575940636083380,True
720575940636084848,True
720575940636085103,True
720575940636085496,True
720575940636086244,True
720575940636086414,True
720575940636086647,True
720575940636086670,True
720575940636087006,True
720575940636087732,True
720575940636087919,True
720575940636088056,True
720575940636088462,True
720575940636090223,True
720575940636090487,True
720575940636090548,True
720575940636090687,True
720575940636091278,True
720575940636091760,True
720575940636091822,True
720575940636092272,True
720575940636092393,True
720575940636092590,True
720575940636092596,True
720575940636093541,True
720575940636095599,True
720575940636095668,True
720575940636096879,True
720575940636096948,True
720575940636098159,True
720575940636098367,True
720575940636098996,True
720575940636099184,True
720575940636100532,True
720575940636102030,True
720575940636102836,True
720575940636104628,True
720575940636104767,True
720575940636104846,True
720575940636105327,True
720575940636105829,True
720575940636106351,True
720575940636107000,True
720575940636107438,True
720575940636107694,True
720575940636108407,True
720575940636108468,True
720575940636109658,True
720575940636109687,True
720575940636110004,True
720575940636110222,True
720575940636110564,True
720575940636111081,True
720575940636111284,True
720575940636111735,True
720575940636111758,True
720575940636111935,True
720575940636112308,True
720575940636113215,True
720575940636113264,True
720575940636113765,True
720575940636113844,True
720575940636114100,True
720575940636114239,True
720575940636114277,True
720575940636115319,True
720575940636115892,True
720575940636116080,True
720575940636116148,True
720575940636116581,True
720575940636117359,True
720575940636118452,True
720575940636118895,True
720575940636119151,True
720575940636119671,True
720575940636119988,True
720575940636120056,True
720575940636120175,True
720575940636120687,True
720575940636120756,True
720575940636121012,True
720575940636121455,True
720575940636124015,True
720575940636124084,True
720575940636124596,True
720575940636124644,True
720575940636124664,True
720575940636126441,True
720575940636126783,True
720575940636126831,True
720575940636127343,True
720575940636128180,True
720575940636128436,True
720575940636129758,True
720575940636130808,True
720575940636130990,True
720575940636131044,True
720575940636131439,True
720575940636133556,True
720575940636133733,True
720575940636134366,True
720575940636134775,True
720575940636135543,True
720575940636135799,True
720575940636136311,True
720575940636136549,True
720575940636136567,True
720575940636137079,True
720575940636137140,True
720575940636137335,True
720575940636137591,True
720575940636138853,True
720575940636140407,True
720575940636141048,True
720575940636141943,True
720575940636142584,True
720575940636143022,True
720575940636143608,True
720575940636143679,True
720575940636143796,True
720575940636144308,True
720575940636144752,True
720575940636144820,True
720575940636145775,True
720575940636146288,True
720575940636146356,True
720575940636146409,True
720575940636146680,True
720575940636146789,True
720575940636146936,True
720575940636147380,True
720575940636147704,True
720575940636148325,True
720575940636149172,True
720575940636149428,True
720575940636151012,True
720575940636151032,True
720575940636151220,True
720575940636151544,True
720575940636151871,True
720575940636151919,True
720575940636152175,True
720575940636153486,True
720575940636153711,True
720575940636153780,True
720575940636153848,True
720575940636154223,True
720575940636154480,True
720575940636154804,True
720575940636155384,True
720575940636155759,True
720575940636156005,True
720575940636156046,True
720575940636156084,True
720575940636156852,True
720575940636157295,True
720575940636157552,True
720575940636157620,True
720575940636157673,True
720575940636157688,True
720575940636158712,True
720575940636158831,True
720575940636158862,True
720575940636159039,True
720575940636159198,True
720575940636159600,True
720575940636160112,True
720575940636160319,True
720575940636160367,True
720575940636160504,True
720575940636161381,True
720575940636161647,True
720575940636162702,True
720575940636163049,True
720575940636163440,True
720575940636164276,True
720575940636164344,True
720575940636164463,True
720575940636164600,True
720575940636164709,True
720575940636165232,True
720575940636165624,True
720575940636165743,True
720575940636165999,True
720575940636167092,True
720575940636167280,True
720575940636167416,True
720575940636167604,True
720575940636167672,True
720575940636168048,True
720575940636168414,True
720575940636168559,True
720575940636168628,True
720575940636168952,True
720575940636169705,True
720575940636171383,True
720575940636171639,True
720575940636172280,True
720575940636172399,True
720575940636174181,True
720575940636174959,True
720575940636174960,True
720575940636178239,True
720575940636178868,True
720575940636181428,True
720575940636181481,True
720575940636181934,True
720575940636184687,True
720575940636184824,True
720575940636186469,True
720575940636186736,True
720575940636187054,True
720575940636187572,True
720575940636187828,True
720575940636188261,True
720575940636189295,True
720575940636189541,True
720575940636190053,True
720575940636190309,True
720575940636191845,True
720575940636191977,True
720575940636193204,True
720575940636193647,True
720575940636193758,True
720575940636193784,True
720575940636194679,True
720575940636195320,True
720575940636196088,True
720575940636197300,True
720575940636197880,True
720575940636201061,True
720575940636201584,True
720575940636201839,True
720575940636202095,True
720575940636202382,True
720575940636203956,True
720575940636204430,True
720575940636204792,True
720575940636205236,True
720575940636206328,True
720575940636206558,True
720575940636207096,True
720575940636207284,True
720575940636207461,True
720575940636207471,True
720575940636208751,True
